Commit Hash,Class Name,LOC,LCOM,CBO,ELOC,COH,McCabe,TCC,HALSTAD,DIT,NOC,RFC,MESSAGE
19b1dde032ff7279ace387f6339681819ed308d9,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"Metrics Advisor SDK APIs aligning with most recent swagger updates (#21936)

* Adding more doc to FeedType types and correcting typo in addFeedback API name

* Using the name Sql, MongoDb, InfluxDb

* Initial impl of credential entities and its integration with data feed

* Apply Fluent, Immutable as appropriate

* Updating listMetricEnrichedSeriesData signature to take detectionId as first argument

* Renaming listAnomaliesForAlert and listAnomaliesForDetectionConfig to listAnomalies

* Adding ClientOptions

* Renaming listIncidentsForAlert and listIncidentsForDetectionConfig to listIncidents

* Adding DimensionKey::get(..) and renaming TOPN enum-value to TOP_N

* Add options overload API's

* revert DataFeedIngestionOption changes

* Updating BoundaryDirection, DataFeedRollupType, DataFeedSourceType and SingleBoundaryDirection to ExpandableStringEnum

* Adding doc for DataFeedSource abstract type, renaming AzureCosmosDataFeedSource to AzureCosmosDbDataFeedSource, deleting unused ElasticsearchDataFeedSource and HttpRequestDataFeedSource

* Removing setSubscriptionKey() and setApiKey(), instead adding an update method to atomically update the keys

* MA Credentials: Removing Entity suffix and adding DataSource prefix

* Rename ErrorCode to MetricsAdvisorErrorCode

* update listDataFeedIngestionStatus

* Addressing feedback for the last commit (Fixingspotbug and checkstyle)

* consider datasource prefix for credential as one word (archfeedback)

* Renaming DataSourceCredentialType to DatasourceCredentialType

* Adding tests for Data Source Credentials. Rename userfacing type DataSourceAuthenticationType to DatasourceAuthenticationType (Datasource as one word)

* Adding junit tests for data source cred async apis

* Adding sync tests for Data Source Credentials and recordings

* Adding samples and code snippets for Credential Entity API

* Adding test skeleton for associating cred to datafeed

* Use single word datasource for DataSourceDataLakeGen2SharedKey

* Removing unsupported value 'Secondly' from Granularity

* Hiding clientSecret getter from AzureLogAnalyticsDataFeedSource

* Finishing Cred association with DataFeedSources

* Completing tests for Cred association with DataFeedSources

* Adding test recordings for Cred to DataFeedSource association

* Adding cred association to AzureLogAnalytics DataFeed

* Add valid cred for log analytics

* rename to updateKey

* rename env vars

* Moving admin models to admininstration.models package

* Removing equality assert on LogAna ids

* Update Changelog (#7)

* Fix pipeline error - export admin models (#8)

* Moving MetricsAdvisorServiceVersion to root package

* Override setDimensionFilter in Feedback types to ensure fluent chain

* Adding addFeedbackWithResponse in sync client

* Use the param name credentialId consistently, removing unsupported connectionstring cred from data-explorer

* Rename DATA_LAKE_GEN2SHARED_KEY enum-val to DATA_LAKE_GEN2_SHARED_KEY, use DataFeedRollupSettings::rollupIdentificationValue param name consiistently

* Use from prefix (instead of using prefix) for all factory methods to create data-source with credentials

* Introduced MetricsAdvisorKeys that composes subscription and api key

* Renaming error types to MetricsAdvisorError and MetricsAdvisorResponseException

* update module info and add final

Co-authored-by: samvaity <savaity@microsoft.com>
Co-authored-by: Sameeksha Vaity <sameeksha.v91@gmail.com>"
19b1dde032ff7279ace387f6339681819ed308d9,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"Metrics Advisor SDK APIs aligning with most recent swagger updates (#21936)

* Adding more doc to FeedType types and correcting typo in addFeedback API name

* Using the name Sql, MongoDb, InfluxDb

* Initial impl of credential entities and its integration with data feed

* Apply Fluent, Immutable as appropriate

* Updating listMetricEnrichedSeriesData signature to take detectionId as first argument

* Renaming listAnomaliesForAlert and listAnomaliesForDetectionConfig to listAnomalies

* Adding ClientOptions

* Renaming listIncidentsForAlert and listIncidentsForDetectionConfig to listIncidents

* Adding DimensionKey::get(..) and renaming TOPN enum-value to TOP_N

* Add options overload API's

* revert DataFeedIngestionOption changes

* Updating BoundaryDirection, DataFeedRollupType, DataFeedSourceType and SingleBoundaryDirection to ExpandableStringEnum

* Adding doc for DataFeedSource abstract type, renaming AzureCosmosDataFeedSource to AzureCosmosDbDataFeedSource, deleting unused ElasticsearchDataFeedSource and HttpRequestDataFeedSource

* Removing setSubscriptionKey() and setApiKey(), instead adding an update method to atomically update the keys

* MA Credentials: Removing Entity suffix and adding DataSource prefix

* Rename ErrorCode to MetricsAdvisorErrorCode

* update listDataFeedIngestionStatus

* Addressing feedback for the last commit (Fixingspotbug and checkstyle)

* consider datasource prefix for credential as one word (archfeedback)

* Renaming DataSourceCredentialType to DatasourceCredentialType

* Adding tests for Data Source Credentials. Rename userfacing type DataSourceAuthenticationType to DatasourceAuthenticationType (Datasource as one word)

* Adding junit tests for data source cred async apis

* Adding sync tests for Data Source Credentials and recordings

* Adding samples and code snippets for Credential Entity API

* Adding test skeleton for associating cred to datafeed

* Use single word datasource for DataSourceDataLakeGen2SharedKey

* Removing unsupported value 'Secondly' from Granularity

* Hiding clientSecret getter from AzureLogAnalyticsDataFeedSource

* Finishing Cred association with DataFeedSources

* Completing tests for Cred association with DataFeedSources

* Adding test recordings for Cred to DataFeedSource association

* Adding cred association to AzureLogAnalytics DataFeed

* Add valid cred for log analytics

* rename to updateKey

* rename env vars

* Moving admin models to admininstration.models package

* Removing equality assert on LogAna ids

* Update Changelog (#7)

* Fix pipeline error - export admin models (#8)

* Moving MetricsAdvisorServiceVersion to root package

* Override setDimensionFilter in Feedback types to ensure fluent chain

* Adding addFeedbackWithResponse in sync client

* Use the param name credentialId consistently, removing unsupported connectionstring cred from data-explorer

* Rename DATA_LAKE_GEN2SHARED_KEY enum-val to DATA_LAKE_GEN2_SHARED_KEY, use DataFeedRollupSettings::rollupIdentificationValue param name consiistently

* Use from prefix (instead of using prefix) for all factory methods to create data-source with credentials

* Introduced MetricsAdvisorKeys that composes subscription and api key

* Renaming error types to MetricsAdvisorError and MetricsAdvisorResponseException

* update module info and add final

Co-authored-by: samvaity <savaity@microsoft.com>
Co-authored-by: Sameeksha Vaity <sameeksha.v91@gmail.com>"
19b1dde032ff7279ace387f6339681819ed308d9,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"Metrics Advisor SDK APIs aligning with most recent swagger updates (#21936)

* Adding more doc to FeedType types and correcting typo in addFeedback API name

* Using the name Sql, MongoDb, InfluxDb

* Initial impl of credential entities and its integration with data feed

* Apply Fluent, Immutable as appropriate

* Updating listMetricEnrichedSeriesData signature to take detectionId as first argument

* Renaming listAnomaliesForAlert and listAnomaliesForDetectionConfig to listAnomalies

* Adding ClientOptions

* Renaming listIncidentsForAlert and listIncidentsForDetectionConfig to listIncidents

* Adding DimensionKey::get(..) and renaming TOPN enum-value to TOP_N

* Add options overload API's

* revert DataFeedIngestionOption changes

* Updating BoundaryDirection, DataFeedRollupType, DataFeedSourceType and SingleBoundaryDirection to ExpandableStringEnum

* Adding doc for DataFeedSource abstract type, renaming AzureCosmosDataFeedSource to AzureCosmosDbDataFeedSource, deleting unused ElasticsearchDataFeedSource and HttpRequestDataFeedSource

* Removing setSubscriptionKey() and setApiKey(), instead adding an update method to atomically update the keys

* MA Credentials: Removing Entity suffix and adding DataSource prefix

* Rename ErrorCode to MetricsAdvisorErrorCode

* update listDataFeedIngestionStatus

* Addressing feedback for the last commit (Fixingspotbug and checkstyle)

* consider datasource prefix for credential as one word (archfeedback)

* Renaming DataSourceCredentialType to DatasourceCredentialType

* Adding tests for Data Source Credentials. Rename userfacing type DataSourceAuthenticationType to DatasourceAuthenticationType (Datasource as one word)

* Adding junit tests for data source cred async apis

* Adding sync tests for Data Source Credentials and recordings

* Adding samples and code snippets for Credential Entity API

* Adding test skeleton for associating cred to datafeed

* Use single word datasource for DataSourceDataLakeGen2SharedKey

* Removing unsupported value 'Secondly' from Granularity

* Hiding clientSecret getter from AzureLogAnalyticsDataFeedSource

* Finishing Cred association with DataFeedSources

* Completing tests for Cred association with DataFeedSources

* Adding test recordings for Cred to DataFeedSource association

* Adding cred association to AzureLogAnalytics DataFeed

* Add valid cred for log analytics

* rename to updateKey

* rename env vars

* Moving admin models to admininstration.models package

* Removing equality assert on LogAna ids

* Update Changelog (#7)

* Fix pipeline error - export admin models (#8)

* Moving MetricsAdvisorServiceVersion to root package

* Override setDimensionFilter in Feedback types to ensure fluent chain

* Adding addFeedbackWithResponse in sync client

* Use the param name credentialId consistently, removing unsupported connectionstring cred from data-explorer

* Rename DATA_LAKE_GEN2SHARED_KEY enum-val to DATA_LAKE_GEN2_SHARED_KEY, use DataFeedRollupSettings::rollupIdentificationValue param name consiistently

* Use from prefix (instead of using prefix) for all factory methods to create data-source with credentials

* Introduced MetricsAdvisorKeys that composes subscription and api key

* Renaming error types to MetricsAdvisorError and MetricsAdvisorResponseException

* update module info and add final

Co-authored-by: samvaity <savaity@microsoft.com>
Co-authored-by: Sameeksha Vaity <sameeksha.v91@gmail.com>"
19b1dde032ff7279ace387f6339681819ed308d9,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"Metrics Advisor SDK APIs aligning with most recent swagger updates (#21936)

* Adding more doc to FeedType types and correcting typo in addFeedback API name

* Using the name Sql, MongoDb, InfluxDb

* Initial impl of credential entities and its integration with data feed

* Apply Fluent, Immutable as appropriate

* Updating listMetricEnrichedSeriesData signature to take detectionId as first argument

* Renaming listAnomaliesForAlert and listAnomaliesForDetectionConfig to listAnomalies

* Adding ClientOptions

* Renaming listIncidentsForAlert and listIncidentsForDetectionConfig to listIncidents

* Adding DimensionKey::get(..) and renaming TOPN enum-value to TOP_N

* Add options overload API's

* revert DataFeedIngestionOption changes

* Updating BoundaryDirection, DataFeedRollupType, DataFeedSourceType and SingleBoundaryDirection to ExpandableStringEnum

* Adding doc for DataFeedSource abstract type, renaming AzureCosmosDataFeedSource to AzureCosmosDbDataFeedSource, deleting unused ElasticsearchDataFeedSource and HttpRequestDataFeedSource

* Removing setSubscriptionKey() and setApiKey(), instead adding an update method to atomically update the keys

* MA Credentials: Removing Entity suffix and adding DataSource prefix

* Rename ErrorCode to MetricsAdvisorErrorCode

* update listDataFeedIngestionStatus

* Addressing feedback for the last commit (Fixingspotbug and checkstyle)

* consider datasource prefix for credential as one word (archfeedback)

* Renaming DataSourceCredentialType to DatasourceCredentialType

* Adding tests for Data Source Credentials. Rename userfacing type DataSourceAuthenticationType to DatasourceAuthenticationType (Datasource as one word)

* Adding junit tests for data source cred async apis

* Adding sync tests for Data Source Credentials and recordings

* Adding samples and code snippets for Credential Entity API

* Adding test skeleton for associating cred to datafeed

* Use single word datasource for DataSourceDataLakeGen2SharedKey

* Removing unsupported value 'Secondly' from Granularity

* Hiding clientSecret getter from AzureLogAnalyticsDataFeedSource

* Finishing Cred association with DataFeedSources

* Completing tests for Cred association with DataFeedSources

* Adding test recordings for Cred to DataFeedSource association

* Adding cred association to AzureLogAnalytics DataFeed

* Add valid cred for log analytics

* rename to updateKey

* rename env vars

* Moving admin models to admininstration.models package

* Removing equality assert on LogAna ids

* Update Changelog (#7)

* Fix pipeline error - export admin models (#8)

* Moving MetricsAdvisorServiceVersion to root package

* Override setDimensionFilter in Feedback types to ensure fluent chain

* Adding addFeedbackWithResponse in sync client

* Use the param name credentialId consistently, removing unsupported connectionstring cred from data-explorer

* Rename DATA_LAKE_GEN2SHARED_KEY enum-val to DATA_LAKE_GEN2_SHARED_KEY, use DataFeedRollupSettings::rollupIdentificationValue param name consiistently

* Use from prefix (instead of using prefix) for all factory methods to create data-source with credentials

* Introduced MetricsAdvisorKeys that composes subscription and api key

* Renaming error types to MetricsAdvisorError and MetricsAdvisorResponseException

* update module info and add final

Co-authored-by: samvaity <savaity@microsoft.com>
Co-authored-by: Sameeksha Vaity <sameeksha.v91@gmail.com>"
13ca8d110fde2421872a8e57c196fd60e5f8b64c,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,SleepTest,42,0,3,26,0,4,1,248,1,0,10,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,App,24,0,3,11,1,1,0,113,0,0,3,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,EventHubs,135,0,14,57,0,4,0,615,0,0,34,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,Utils,60,0,8,19,0,1,0,354,0,0,4,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
13ca8d110fde2421872a8e57c196fd60e5f8b64c,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"Update AMQP Error Context and adding more AMQP error codes (#22060)

* Adding documentation to potential Amqp errors.

* Making valueMap for AmqpResponseCode final.

* Update AmqpErrorContext to contain ErrorInfo.

* Add revapi.json suppression. The serialization itself is compatible based on ""Compatible changes"" in https://docs.oracle.com/javase/6/docs/platform/serialization/spec/version.html#6678

* Adding test case.

* Adding more error conditions."
